"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
2020-09-17 03:25:49,-62.2292,-58.4711,10,4.5,"mb",NA,46,0.09,0.75,"us","us6000bzny",2020-10-07 02:21:08,"South Shetland Islands","earthquake",7.1,1.9,0.172,10,"reviewed","us","us"
2020-09-17 03:08:49,-4.6983,130.7209,73.91,4.5,"mb",NA,98,2.334,0.5,"us","us7000bp8p",2020-10-07 03:47:51,"247 km WNW of Tual, Indonesia","earthquake",9.3,6.9,0.118,21,"reviewed","us","us"
2020-09-17 03:00:18,7.7838,-37.0941,10,5.7,"mww",NA,36,13.574,0.96,"us","us7000bp8n",2020-10-07 04:03:14,"central Mid-Atlantic Ridge","earthquake",9.7,1.8,0.042,55,"reviewed","us","us"
2020-09-17 01:37:52,23.0495,121.3638,17.83,4.5,"mwr",NA,89,0.346,0.7,"us","us7000bp89",2020-10-07 03:46:43,"92 km E of Yujing, Taiwan","earthquake",5.5,3.1,0.065,23,"reviewed","us","us"
2020-09-17 01:33:17,-30.3106,-71.5738,35,4.8,"mwr",NA,59,0.365,0.88,"us","us7000bp82",2020-10-07 04:11:21,"45 km SSW of Coquimbo, Chile","earthquake",4.4,1.8,0.037,69,"reviewed","us","us"
2020-09-17 01:27:21,-7.0485,129.5831,167.53,4.5,"mb",NA,86,1.937,0.94,"us","us6000bzp1",2020-10-06 23:58:37,"Kepulauan Babar, Indonesia","earthquake",9.7,8.8,0.191,8,"reviewed","us","us"
2020-09-17 01:13:59,15.3387,-92.3644,93.96,5.2,"mww",NA,30,0.831,0.96,"us","us7000bp7s",2020-10-07 04:20:26,"4 km NNE of Belisario Domínguez, Mexico","earthquake",5.7,2.8,0.04,61,"reviewed","us","us"
2020-09-17 00:18:01,39.4966,141.8824,64.73,4.7,"mb",NA,134,1.435,0.46,"us","us7000bp7n",2020-09-26 00:22:59,"6 km WNW of Yamada, Japan","earthquake",7.2,6.4,0.064,74,"reviewed","us","us"
2020-09-16 18:14:10,12.4691,-87.7527,51.54,4.7,"mb",NA,84,0.749,1.21,"us","us7000bp1y",2020-09-22 16:25:26,"near the coast of Nicaragua","earthquake",5.6,3.5,0.037,220,"reviewed","us","us"
2020-09-16 18:00:45,-50.2471,112.2276,10,4.7,"mb",NA,61,16.103,1.04,"us","us6000bzlh",2020-09-22 17:05:38,"southeast Indian Ridge","earthquake",5.4,1.8,0.12,21,"reviewed","us","us"
2020-09-16 15:08:24,-33.2365,-178.9683,28.6,4.9,"mb",NA,114,4.077,0.94,"us","us7000bnxw",2020-09-23 00:25:39,"south of the Kermadec Islands","earthquake",9.6,4.6,0.108,31,"reviewed","us","us"
2020-09-16 14:48:21,38.7242,42.0286,10,4.7,"mb",NA,106,0.906,0.5,"us","us7000bnxn",2020-09-22 06:48:36,"16 km N of Güroymak, Turkey","earthquake",4.7,1.9,0.048,132,"reviewed","us","us"
2020-09-16 12:06:29,19.1485,-69.93,29.11,4.5,"mb",NA,74,0.681,0.7,"us","us7000bnw9",2020-10-09 12:59:24,"3 km SSW of Villa Riva, Dominican Republic","earthquake",3.3,3,0.056,92,"reviewed","us","us"
2020-09-16 08:44:30,-22.3257,171.4996,118.79,5.6,"mww",NA,64,3.329,0.84,"us","us7000bnvp",2020-09-17 08:48:31,"southeast of the Loyalty Islands","earthquake",8,6.2,0.098,10,"reviewed","us","us"
2020-09-16 06:50:29,-15.8838,-177.8157,431.68,4.5,"mb",NA,118,1.594,0.81,"us","us7000bnv6",2020-09-16 07:13:38,"176 km S of Alo, Wallis and Futuna","earthquake",13.8,7.7,0.037,211,"reviewed","us","us"
2020-09-16 06:48:04,-8.6456,160.2053,39.73,4.7,"mb",NA,80,0.828,0.84,"us","us7000bnv7",2020-09-16 07:09:06,"50 km N of Tulagi, Solomon Islands","earthquake",11.1,7.9,0.082,45,"reviewed","us","us"
2020-09-16 02:36:55,-34.0165,77.6485,10,4.6,"mb",NA,75,28.089,0.55,"us","us6000bzkz",2020-09-25 05:50:31,"Mid-Indian Ridge","earthquake",14.6,1.9,0.122,20,"reviewed","us","us"
2020-09-16 02:34:22,-34.0227,77.6972,10,4.6,"mb",NA,234,45.807,0.53,"us","us6000bzl0",2020-09-25 05:35:40,"Mid-Indian Ridge","earthquake",12.1,2,0.152,13,"reviewed","us","us"
2020-09-16 01:14:56,-18.8766,176.071,27.66,4.6,"mb",NA,118,2.193,1.1,"us","us6000bzky",2020-09-25 04:28:07,"185 km SW of Nadi, Fiji","earthquake",7.1,6.1,0.244,5,"reviewed","us","us"
2020-09-15 23:34:03,27.8464,85.8765,10,5.3,"mb",NA,39,0.835,0.85,"us","us7000bnsh",2020-09-22 02:45:46,"14 km SSW of Kodari<U+0307>¯, Nepal","earthquake",5.6,1.8,0.033,309,"reviewed","us","us"
2020-09-15 22:08:09,10.8944,-86.637,10,4.5,"mb",NA,182,1.132,0.76,"us","us7000bnrj",2020-09-22 02:25:58,"92 km WSW of San Juan del Sur, Nicaragua","earthquake",3.9,2,0.079,47,"reviewed","us","us"
2020-09-15 19:33:20,-17.7015,167.4425,10,4.5,"mb",NA,147,2.253,1.08,"us","us7000bpug",2020-10-09 18:08:49,"92 km W of Port-Vila, Vanuatu","earthquake",7.4,1.8,0.14,18,"reviewed","us","us"
2020-09-15 16:42:59,-33.573,-178.556,10,4.7,"mb",NA,118,4.347,0.51,"us","us7000bpuc",2020-09-21 19:28:41,"south of the Kermadec Islands","earthquake",10.1,1.9,0.129,18,"reviewed","us","us"
2020-09-15 16:22:56,-11.1172,-73.7561,56.92,4.7,"mb",NA,79,3.145,0.76,"us","us7000bpul",2020-09-21 19:11:42,"60 km E of Puerto Ocopa, Peru","earthquake",8.2,11.2,0.247,5,"reviewed","us","us"
2020-09-15 15:46:18,-5.9847,104.8427,63.25,4.5,"mb",NA,118,2.477,0.47,"us","us7000bpua",2020-09-21 16:32:29,"76 km SW of Bandar Lampung, Indonesia","earthquake",6.3,9.8,0.156,12,"reviewed","us","us"
2020-09-15 15:38:29,-6.8085,150.425,10,5,"mb",NA,45,2.952,0.57,"us","us7000bnj2",2020-09-21 16:03:22,"117 km SE of Kandrian, Papua New Guinea","earthquake",8.6,1.5,0.054,109,"reviewed","us","us"
2020-09-15 14:41:13,-62.2649,-58.4379,10,4.5,"mb",NA,69,0.108,1.16,"us","us7000bpui",2020-09-21 15:02:26,"South Shetland Islands","earthquake",4.5,1.9,0.172,10,"reviewed","us","us"
2020-09-15 14:03:31,-56.7554,-26.1137,36.43,4.5,"mb",NA,125,6.39,0.53,"us","us7000bpue",2020-09-21 14:10:32,"South Sandwich Islands region","earthquake",13.9,3.1,0.14,15,"reviewed","us","us"
2020-09-15 11:32:21,-20.1811,67.4863,10,4.5,"mb",NA,92,48.44,0.43,"us","us7000bpud",2020-10-10 06:24:09,"Mid-Indian Ridge","earthquake",14.6,1.9,0.14,15,"reviewed","us","us"
2020-09-15 10:55:13,-14.901,-179.851,10,4.9,"mb",NA,109,1.775,0.75,"us","us7000bnh9",2020-10-11 05:56:46,"189 km NNE of Labasa, Fiji","earthquake",9.4,1.8,0.102,30,"reviewed","us","us"
2020-09-15 08:04:28,-16.9938,168.5788,10,4.7,"mb",NA,132,2.027,1.11,"us","us7000bng9",2020-09-15 09:18:36,"86 km NNE of Port-Vila, Vanuatu","earthquake",6.6,1.7,0.099,31,"reviewed","us","us"
2020-09-15 07:29:43,-36.8284,177.2613,10,4.5,"mb",NA,169,1.11,0.79,"us","us7000bnhf",2020-09-16 05:01:35,"126 km NE of Maketu, New Zealand","earthquake",6.9,1.6,0.192,10,"reviewed","us","us"
2020-09-15 06:44:09,-3.4104,-80.3066,51.16,4.8,"mb",NA,156,3.218,0.78,"us","us7000bnff",2020-09-15 11:54:08,"10 km NW of Aguas Verdes, Peru","earthquake",8.8,8.4,0.032,302,"reviewed","us","us"
2020-09-15 06:06:59,35.9656,140.5846,35,4.6,"mb",NA,80,2.004,0.68,"us","us7000bneq",2020-09-15 08:03:38,"4 km NE of Itako, Japan","earthquake",2.9,1.9,0.091,36,"reviewed","us","us"
2020-09-15 05:11:54,-27.8843,-71.4478,23,4.5,"mwr",NA,146,0.459,0.53,"us","us7000bned",2020-09-15 05:39:34,"102 km NW of Vallenar, Chile","earthquake",5.1,1.9,0.063,24,"reviewed","us","us"
2020-09-15 04:38:11,31.7318,93.4619,10,4.6,"mb",NA,68,2.851,0.68,"us","us7000bpu3",2020-10-06 02:28:50,"136 km ENE of Nagqu, China","earthquake",4.4,1.8,0.133,17,"reviewed","us","us"
2020-09-15 04:23:50,24.2352,126.5269,10,4.5,"mb",NA,101,3.032,0.65,"us","us7000bpu1",2020-10-06 02:18:10,"139 km ESE of Hirara, Japan","earthquake",8.1,1.9,0.145,14,"reviewed","us","us"
2020-09-15 04:12:16,-15.095,179.8689,10,6,"mww",NA,34,3.159,0.66,"us","us7000bndc",2020-10-06 02:54:09,"157 km NNE of Labasa, Fiji","earthquake",3.2,1.7,0.098,10,"reviewed","us","us"
2020-09-15 03:41:28,55.9704,158.4171,344,6.4,"mww",NA,25,2.898,0.7,"us","us7000bnd1",2020-10-06 03:35:08,"18 km WNW of Esso, Russia","earthquake",6.9,1.8,0.028,120,"reviewed","us","us"
2020-09-15 03:38:57,-18.162,-178,548.14,4.5,"mb",NA,82,3.78,0.68,"us","us7000bptu",2020-10-06 01:31:15,"284 km E of Levuka, Fiji","earthquake",13.3,7.5,0.109,25,"reviewed","us","us"
2020-09-15 03:30:13,52.6876,172.6078,22.14,4.5,"mb",NA,164,0.908,0.28,"us","us7000bpu2",2020-10-06 02:51:19,"42 km WSW of Attu Station, Alaska","earthquake",10.6,5,0.145,14,"reviewed","us","us"
2020-09-14 23:26:38,-20.5049,-177.604,512.57,4.5,"mb",NA,173,4.939,1.25,"us","us7000bpt6",2020-09-19 02:27:25,"258 km WNW of Haveluloto, Tonga","earthquake",15.7,5,0.121,20,"reviewed","us","us"
2020-09-14 21:20:32,45.3759,150.0618,74.49,4.5,"mb",NA,100,5.313,0.86,"us","us7000bpt2",2020-09-21 22:58:57,"172 km E of Kuril’sk, Russia","earthquake",11.1,7.3,0.102,28,"reviewed","us","us"
2020-09-14 21:12:23,-62.3804,-58.4854,10,4.5,"mb",NA,93,0.165,0.9,"us","us7000bpt5",2020-09-21 22:50:58,"South Shetland Islands","earthquake",5.4,1.8,0.204,7,"reviewed","us","us"
2020-09-14 19:53:35,-15.3385,-172.9948,10,4.7,"mb",NA,86,1.843,0.93,"us","us7000bn6r",2020-09-22 13:45:13,"109 km NE of Hihifo, Tonga","earthquake",8.9,1.8,0.05,121,"reviewed","us","us"
2020-09-14 14:29:28,14.4089,-91.1015,137.36,4.6,"mb",NA,120,0.586,0.87,"us","us7000bn11",2020-09-20 19:13:07,"6 km ESE of Patulul, Guatemala","earthquake",2.6,4.9,0.059,87,"reviewed","us","us"
2020-09-14 13:23:04,0.8312,-30.1649,10,4.5,"mb",NA,107,15.471,1.25,"us","us7000bpsw",2020-09-20 18:28:26,"central Mid-Atlantic Ridge","earthquake",10.1,2,0.191,8,"reviewed","us","us"
2020-09-14 11:30:18,24.9433,124.3793,82.65,4.5,"mww",NA,86,1.331,1.55,"us","us7000bmzu",2020-09-16 00:19:45,"70 km NNE of Ishigaki, Japan","earthquake",7,5.6,0.093,11,"reviewed","us","us"
2020-09-14 11:07:19,-6.8213,129.2828,142.04,4.6,"mb",NA,69,2.308,0.76,"us","us7000bmzn",2020-09-14 11:39:45,"Banda Sea","earthquake",7.1,7.3,0.075,53,"reviewed","us","us"
2020-09-14 10:23:35,11.8707,142.5764,10,4.8,"mb",NA,128,2.814,0.77,"us","us7000bmzm",2020-09-14 11:24:37,"274 km SW of Merizo Village, Guam","earthquake",12.7,1.9,0.049,127,"reviewed","us","us"
2020-09-14 10:08:41,51.0969,157.1358,90.33,4.5,"mb",NA,150,2.044,0.79,"us","us7000bmyy",2020-09-14 10:54:27,"62 km SE of Ozernovskiy, Russia","earthquake",9.9,6.3,0.044,149,"reviewed","us","us"
2020-09-14 10:04:18,-36.1391,-99.4194,10,4.8,"mb",NA,159,12.358,0.55,"us","us7000bmyv",2020-09-14 10:26:28,"southeast of Easter Island","earthquake",16.1,2,0.089,39,"reviewed","us","us"
2020-09-14 08:07:11,10.5396,145.8546,10,5,"mb",NA,40,3.18,0.68,"us","us7000bmxp",2020-10-09 08:17:20,"south of the Mariana Islands","earthquake",8.8,1.9,0.046,153,"reviewed","us","us"
2020-09-14 06:40:18,1.7561,67.171,10,4.5,"mb",NA,209,5.956,0.18,"us","us7000bpsi",2020-10-10 08:53:27,"Carlsberg Ridge","earthquake",12.5,2,0.171,10,"reviewed","us","us"
2020-09-14 04:54:17,17.6988,146.6541,50.31,4.5,"mb",NA,134,2.581,0.79,"us","us7000bpsh",2020-09-21 22:36:20,"291 km NNE of Saipan, Northern Mariana Islands","earthquake",14.2,8.2,0.087,39,"reviewed","us","us"
2020-09-14 02:47:48,4.2121,126.7114,41.02,4.5,"mb",NA,112,3.054,0.46,"us","us7000bmvd",2020-09-21 22:16:22,"191 km SE of Sarangani, Philippines","earthquake",8.5,7.8,0.098,31,"reviewed","us","us"
2020-09-14 02:45:07,-55.9365,-27.04,35,4.7,"mb",NA,124,5.67,0.83,"us","us7000bpt7",2020-09-21 22:13:54,"South Sandwich Islands region","earthquake",13.6,2,0.133,17,"reviewed","us","us"
2020-09-14 02:36:49,-46.8727,33.4669,10,4.8,"mb",NA,42,14.615,0.81,"us","us7000bpsk",2020-09-21 22:03:12,"Prince Edward Islands region","earthquake",11.6,1.8,0.109,26,"reviewed","us","us"
2020-09-14 02:18:34,9.2309,126.5373,12.94,4.5,"mb",NA,135,2.347,1.08,"us","us7000bpse",2020-09-21 21:46:51,"38 km E of Cortes, Philippines","earthquake",14.9,5.8,0.113,23,"reviewed","us","us"
2020-09-14 02:12:13,-20.7573,-178.2984,547.09,4.6,"mb",NA,98,4.567,0.85,"us","us7000bmuy",2020-09-21 21:40:35,"Fiji region","earthquake",11.3,2.6,0.056,94,"reviewed","us","us"
2020-09-14 01:58:30,45.6163,-27.9268,10,4.5,"mb",NA,51,15.224,0.76,"us","us7000bmv2",2020-09-21 21:37:37,"northern Mid-Atlantic Ridge","earthquake",9,1.8,0.077,50,"reviewed","us","us"
2020-09-13 21:44:25,-32.7091,-178.7984,35,4.5,"mb",NA,123,3.532,0.89,"us","us7000bpgc",2020-10-06 04:04:13,"south of the Kermadec Islands","earthquake",6.8,2,0.15,13,"reviewed","us","us"
2020-09-13 20:45:23,-59.6112,-25.4768,84.11,4.7,"mb",NA,193,8.04,1.05,"us","us7000bpgg",2020-09-19 18:13:57,"South Sandwich Islands region","earthquake",12,11,0.115,23,"reviewed","us","us"
2020-09-13 20:41:55,4.3217,126.8509,10,4.9,"mb",NA,115,3.009,1.01,"us","us7000bms6",2020-10-09 20:22:09,"194 km SE of Sarangani, Philippines","earthquake",6,1.8,0.052,117,"reviewed","us","us"
2020-09-13 19:06:49,-16.9842,167.7994,10,4.7,"mb",NA,118,1.632,0.68,"us","us7000bmru",2020-09-13 19:58:59,"99 km NNW of Port-Vila, Vanuatu","earthquake",8.2,1.9,0.184,9,"reviewed","us","us"
2020-09-13 18:28:52,4.2268,96.7017,131.31,5,"mww",NA,102,1.025,0.83,"us","us7000bmra",2020-09-13 18:45:52,"64 km E of Meulaboh, Indonesia","earthquake",7.7,6.3,0.098,10,"reviewed","us","us"
2020-09-13 16:59:58,-2.0765,119.2329,24.9,4.8,"mww",NA,34,2.518,0.75,"us","us7000bmqx",2020-09-20 16:33:58,"77 km NNE of Mamuju, Indonesia","earthquake",4.3,4.5,0.093,11,"reviewed","us","us"
2020-09-13 16:59:50,-2.8414,67.8419,10,4.6,"mb",NA,198,51.043,1.1,"us","us7000bpg4",2020-09-20 16:30:51,"Carlsberg Ridge","earthquake",19.9,1.9,0.314,5,"reviewed","us","us"
2020-09-13 16:50:30,4.2154,126.9614,35,4.9,"mb",NA,53,3.151,0.8,"us","us7000bmqv",2020-09-20 16:14:06,"211 km SE of Sarangani, Philippines","earthquake",6,1.9,0.056,99,"reviewed","us","us"
2020-09-13 16:24:21,32.0902,105.339,16.29,4.5,"mb",NA,56,3.993,0.45,"us","us7000bpg3",2020-09-20 16:09:29,"60 km SW of Guangyuan, China","earthquake",9.4,5,0.127,18,"reviewed","us","us"
2020-09-13 16:16:41,6.4097,60.2937,10,4.6,"mb",NA,81,12.014,0.68,"us","us7000bmql",2020-09-20 15:57:18,"Carlsberg Ridge","earthquake",10.1,1.8,0.088,39,"reviewed","us","us"
2020-09-13 14:09:02,48.9026,142.134,10,4.6,"mb",NA,107,1.99,0.46,"us","us7000bmq2",2020-09-20 13:54:52,"20 km SSE of Uglegorsk, Russia","earthquake",7.2,1.8,0.047,137,"reviewed","us","us"
2020-09-13 13:42:26,48.9321,142.0866,10,5,"mb",NA,84,2.026,0.57,"us","us7000bmpy",2020-09-20 13:52:41,"16 km S of Uglegorsk, Russia","earthquake",5.5,1.4,0.026,474,"reviewed","us","us"
2020-09-13 11:47:21,-32.8592,-178.6349,10,5.2,"mb",NA,124,3.653,0.63,"us","us7000bmp6",2020-09-26 09:54:49,"south of the Kermadec Islands","earthquake",8.8,1.5,0.085,46,"reviewed","us","us"
2020-09-13 10:44:43,40.7214,142.7113,41.18,4.8,"mb",NA,136,1.252,0.96,"us","us7000bmne",2020-09-25 12:35:09,"105 km ENE of Hachinohe, Japan","earthquake",6.8,4.9,0.062,82,"reviewed","us","us"
2020-09-13 10:28:20,-6.0552,147.026,61.86,5.4,"mb",NA,35,3.33,0.63,"us","us7000bmnc",2020-09-25 12:38:48,"73 km N of Lae, Papua New Guinea","earthquake",7.2,6.6,0.054,118,"reviewed","us","us"
2020-09-13 08:07:52,-8.3167,-79.8102,43.98,4.5,"mb",NA,195,4.673,0.16,"us","us7000bmn1",2020-09-13 08:46:52,"74 km WSW of Santiago de Cao, Peru","earthquake",12,12.7,0.135,16,"reviewed","us","us"
2020-09-13 07:24:23,8.3403,-83.006,10,4.5,"mb",NA,115,0.318,1.35,"us","us7000bpfn",2020-10-09 08:57:15,"15 km WSW of Finca Blanco, Panama","earthquake",5.6,1.9,0.163,11,"reviewed","us","us"
2020-09-13 05:18:28,-62.0723,-58.906,10,4.7,"mb",NA,124,0.201,0.58,"us","us7000bpfh",2020-09-30 23:06:39,"South Shetland Islands","earthquake",3.1,1.9,0.166,11,"reviewed","us","us"
2020-09-13 05:03:35,-62.3043,-58.3503,10,4.6,"mb",NA,71,0.16,0.93,"us","us7000bpfx",2020-09-30 23:53:33,"South Shetland Islands","earthquake",4.2,1.9,0.158,12,"reviewed","us","us"
2020-09-13 03:04:42,36.2066,53.528,10,4.5,"mb",NA,69,6.448,0.9,"us","us7000bmlb",2020-10-09 03:32:38,"53 km SSE of Neka, Iran","earthquake",7.6,1.9,0.08,46,"reviewed","us","us"
2020-09-13 01:22:25,30.5599,140.0267,69.82,4.7,"mb",NA,53,2.554,0.59,"us","us7000bmkz",2020-10-09 03:20:49,"Izu Islands, Japan region","earthquake",9.7,5.6,0.03,338,"reviewed","us","us"
2020-09-13 01:00:54,-58.5269,-25.0724,10,4.6,"mb",NA,80,16.006,0.74,"us","us7000bpf7",2020-10-09 02:53:06,"South Sandwich Islands region","earthquake",12.8,1.6,0.137,18,"reviewed","us","us"
2020-09-13 00:41:48,4.1062,126.5443,43.44,4.6,"mb",NA,112,3.096,0.45,"us","us7000bpf6",2020-09-25 03:47:21,"186 km SE of Sarangani, Philippines","earthquake",8.1,7.8,0.087,39,"reviewed","us","us"
2020-09-13 00:14:10,30.5353,140.1294,10,4.5,"mb",NA,128,4.445,0.66,"us","us7000bmki",2020-09-25 03:26:12,"Izu Islands, Japan region","earthquake",8.3,1.8,0.115,22,"reviewed","us","us"
2020-09-12 21:23:26,-62.2959,-58.293,13.67,4.8,"mb",NA,65,0.182,0.82,"us","us7000bpdy",2020-09-24 04:58:17,"South Shetland Islands","earthquake",5.1,3.7,0.107,27,"reviewed","us","us"
2020-09-12 20:26:19,-7.2968,128.433,138.72,5.2,"mww",NA,11,2.921,0.97,"us","us7000bmip",2020-09-24 04:30:00,"208 km NE of Lospalos, Timor Leste","earthquake",7,3.9,0.065,23,"reviewed","us","us"
2020-09-12 17:19:17,41.3751,83.8154,10,4.6,"mb",NA,98,3.469,0.63,"us","us7000bmh8",2020-10-08 18:58:37,"southern Xinjiang, China","earthquake",5.2,1.9,0.063,78,"reviewed","us","us"
2020-09-12 13:38:09,0.5543,124.294,140.44,4.5,"mb",NA,59,2.197,0.8,"us","us7000bmem",2020-10-09 20:35:30,"101 km SW of Tomohon, Indonesia","earthquake",5.8,7.1,0.116,22,"reviewed","us","us"
2020-09-12 13:07:31,-6.5485,104.4908,10,4.7,"mb",NA,115,2.657,0.76,"us","us7000bme4",2020-10-09 20:31:30,"149 km W of Labuan, Indonesia","earthquake",8.6,1.9,0.111,25,"reviewed","us","us"
2020-09-12 12:14:40,-26.0568,-177.1995,109.56,4.8,"mb",NA,82,3.241,0.67,"us","us7000bmdu",2020-10-11 05:41:06,"south of the Fiji Islands","earthquake",10.1,6.8,0.035,248,"reviewed","us","us"
2020-09-12 09:45:30,-28.1081,-71.4217,20.4,4.5,"mb",NA,145,0.321,1.12,"us","us7000bmdd",2020-09-21 03:27:44,"83 km NW of Vallenar, Chile","earthquake",5.6,5.8,0.192,8,"reviewed","us","us"
2020-09-12 09:07:17,-17.1043,167.6646,14.01,4.6,"mb",NA,176,1.706,0.94,"us","us7000bpde",2020-09-21 03:23:38,"98 km NW of Port-Vila, Vanuatu","earthquake",8.7,5,0.146,14,"reviewed","us","us"
2020-09-12 09:04:29,-17.1058,167.7991,14.69,4.6,"mb",NA,145,1.745,0.85,"us","us7000bpdd",2020-09-21 03:19:13,"88 km NW of Port-Vila, Vanuatu","earthquake",9.5,5.9,0.119,21,"reviewed","us","us"
2020-09-12 08:34:27,-17.2576,167.6786,10,5.9,"mww",NA,64,1.857,0.7,"us","us7000bmcx",2020-09-25 12:11:10,"85 km NW of Port-Vila, Vanuatu","earthquake",6,1.9,0.043,51,"reviewed","us","us"
2020-09-12 07:53:06,-36.8407,177.1934,10,4.7,"mwr",NA,127,1.144,0.65,"us","us7000bmcd",2020-09-25 11:51:04,"121 km E of Tairua, New Zealand","earthquake",7.5,1.9,0.068,21,"reviewed","us","us"
2020-09-12 07:10:36,-9.7204,119.0697,35,4.5,"mb",NA,81,3.308,0.77,"us","us7000bmbt",2020-09-25 11:42:12,"131 km W of Waingapu, Indonesia","earthquake",4.9,2,0.118,21,"reviewed","us","us"
2020-09-12 06:47:22,-14.8714,167.3839,136.04,5.1,"mww",NA,57,0.598,0.68,"us","us7000bmbi",2020-09-25 11:38:36,"38 km ENE of Port-Olry, Vanuatu","earthquake",8.8,5.4,0.071,19,"reviewed","us","us"
2020-09-12 05:59:05,-34.9131,-179.9152,35,4.6,"mb",NA,170,3.009,0.85,"us","us7000bmbb",2020-09-25 11:17:47,"south of the Kermadec Islands","earthquake",15.4,2,0.151,13,"reviewed","us","us"
2020-09-12 03:49:05,38.6964,142.2752,43.77,4.5,"mwr",NA,121,2.289,0.74,"us","us7000bma2",2020-10-09 02:43:29,"63 km SE of Ofunato, Japan","earthquake",6.6,5.5,0.071,19,"reviewed","us","us"
2020-09-12 02:50:43,38.6617,142.3756,34.08,5,"mb",NA,130,2.353,1.4,"us","us7000bm9p",2020-10-09 02:24:30,"73 km SE of Ofunato, Japan","earthquake",3.6,5.3,0.096,35,"reviewed","us","us"
2020-09-12 02:44:11,38.7513,142.2499,34,6.1,"mww",NA,47,2.231,1.01,"us","us7000bm9m",2020-10-09 02:24:36,"58 km SE of Ofunato, Japan","earthquake",6.4,1.8,0.057,30,"reviewed","us","us"
2020-09-12 02:37:29,-17.8709,-178.0097,558.55,5.6,"mww",NA,36,3.544,1.07,"us","us7000bm9g",2020-10-09 02:02:00,"Fiji region","earthquake",9.6,5.3,0.093,11,"reviewed","us","us"
2020-09-12 00:41:38,-12.0461,166.241,74.55,4.5,"mb",NA,102,3.507,0.56,"us","us7000bpd0",2020-09-19 03:43:28,"153 km SSE of Lata, Solomon Islands","earthquake",13.1,8.6,0.128,18,"reviewed","us","us"
2020-09-11 23:54:12,-15.562,-13.2277,10,5,"mb",NA,45,7.214,0.62,"us","us7000bnzj",2020-09-18 05:22:29,"southern Mid-Atlantic Ridge","earthquake",6.2,1.8,0.074,58,"reviewed","us","us"
2020-09-11 23:46:04,-15.5635,-12.7759,10,5,"mb",NA,41,6.78,0.78,"us","us7000bnzi",2020-09-19 01:59:47,"southern Mid-Atlantic Ridge","earthquake",10,1.9,0.052,118,"reviewed","us","us"
2020-09-11 23:30:52,-4.6094,153.2427,60.19,4.8,"mb",NA,69,1.153,0.7,"us","us7000bm7e",2020-09-20 05:00:31,"112 km ESE of Kokopo, Papua New Guinea","earthquake",8.2,5.2,0.042,176,"reviewed","us","us"
2020-09-11 23:04:55,-59.8969,-56.1601,10,4.9,"mb",NA,89,10.625,0.74,"us","us7000bm6y",2020-09-20 05:06:00,"Scotia Sea","earthquake",10.6,1.6,0.075,56,"reviewed","us","us"
2020-09-11 23:04:39,-62.3463,-58.5002,10,4.5,"mb",NA,80,0.133,1.08,"us","us7000bnzf",2020-09-27 03:17:56,"South Shetland Islands","earthquake",5.1,1.9,0.271,4,"reviewed","us","us"
2020-09-11 22:13:55,42.4938,141.5447,131.61,5,"mb",NA,92,1.289,0.7,"us","us7000bnzh",2020-09-19 02:06:29,"16 km SSW of Tomakomai, Japan","earthquake",7.7,9.7,0.281,4,"reviewed","us","us"
2020-09-11 16:58:28,-2.4223,-12.2426,10,4.7,"mb",NA,52,5.866,1.85,"us","us7000bnze",2020-09-20 15:07:46,"north of Ascension Island","earthquake",9.3,1.9,0.166,11,"reviewed","us","us"
2020-09-11 10:13:43,-21.3935,-69.988,47.13,4.5,"mb",NA,136,0.112,0.86,"us","us7000blr1",2020-09-11 13:31:14,"80 km NNE of Tocopilla, Chile","earthquake",7,2.7,0.191,8,"reviewed","us","us"
2020-09-11 08:25:07,-21.4278,-69.9452,45.09,4.5,"mwr",NA,72,0.116,0.65,"us","us7000blpf",2020-09-25 10:39:52,"78 km NNE of Tocopilla, Chile","earthquake",4.8,6.4,NA,NA,"reviewed","us","guc"
2020-09-11 07:35:57,-21.3957,-69.9093,51,6.2,"mww",NA,72,0.076,0.87,"us","us7000blm2",2020-10-06 15:10:12,"82 km NNE of Tocopilla, Chile","earthquake",6.3,1.9,0.071,19,"reviewed","us","us"
2020-09-11 04:56:25,21.9848,143.0991,237.25,4.5,"mb",NA,47,7.176,0.72,"us","us7000blle",2020-10-09 01:20:18,"Mariana Islands region","earthquake",8.8,5.2,0.048,125,"reviewed","us","us"
2020-09-11 04:52:32,13.1587,120.856,76.54,4.6,"mb",NA,124,4.385,0.61,"us","us7000blld",2020-10-09 01:16:30,"17 km ENE of Santa Cruz, Philippines","earthquake",9.5,7.8,0.072,57,"reviewed","us","us"
2020-09-11 04:44:32,50.4999,173.9947,9.76,4.7,"mb",NA,139,2.233,1.04,"us","us7000bll3",2020-10-09 01:10:45,"266 km SSE of Attu Station, Alaska","earthquake",7.4,4.1,0.035,245,"reviewed","us","us"
2020-09-11 02:28:19,12.508,143.1317,104.79,4.5,"mb",NA,84,2.004,0.57,"us","us7000bnyj",2020-10-09 00:49:23,"186 km WSW of Merizo Village, Guam","earthquake",5.4,9.6,0.15,13,"reviewed","us","us"
